"project","num_forks","num_files","project_age","num_stars","ratio_old_volunteers","fork_entropy","num_integrated_commits","num_forks_rq2","num_files_rq2","ratio_old_volunteers_rq2","ratio_prs_with_tests","ratio_prs_with_hot_files","fork_entropy_rq2","num_closed_prs","ratio_merged_prs","num_bug_report_issues"
"robbyrussell/oh-my-zsh",65,494,580,7221,0.0936454849498328,0.530544425850456,52,25,326,0.114285714285714,0,0.657142857142857,0.520004155446547,35,0.6,0
"robbyrussell/oh-my-zsh",74,206,610,7539,0.134897360703812,0.69641649029652,46,29,173,0.15,0,0.625,0.53533978084355,40,0.5,2
"robbyrussell/oh-my-zsh",72,196,641,7821,0.0819672131147541,0.602501904740624,42,32,337,0.162162162162162,0,0.702702702702703,0.477024899881233,37,0.486486486486487,2
"robbyrussell/oh-my-zsh",60,201,671,8153,0.16751269035533,0.623742397125577,36,26,195,0.0571428571428571,0,0.571428571428571,0.434841157268776,35,0.571428571428571,0
"robbyrussell/oh-my-zsh",98,227,702,8404,0.106312292358804,0.619207669905518,29,30,344,0.0625,0,0.59375,0.357292687655124,32,0.34375,1
"robbyrussell/oh-my-zsh",82,263,733,8659,0.0669291338582677,0.569603181392015,23,20,200,0.08,0,0.68,0.603845673402728,25,0.32,1
"robbyrussell/oh-my-zsh",82,266,763,8961,0.0402298850574713,0.561714731207573,14,23,197,0.0344827586206897,0,0.724137931034483,0.52132744542413,29,0.275862068965517,0
"robbyrussell/oh-my-zsh",68,225,794,9215,0.0552325581395349,0.514726810306803,24,21,218,0.125,0,0.75,0.464255352314544,24,0.416666666666667,1
"robbyrussell/oh-my-zsh",114,548,824,9488,0.0636550308008214,0.492381687163952,36,27,109,0.0606060606060606,0,0.484848484848485,0.434080316401394,33,0.575757575757576,5
"robbyrussell/oh-my-zsh",165,362,855,9738,0.064,0.618641878307224,30,42,123,0.163265306122449,0,0.775510204081633,0.493035556929156,49,0.428571428571429,3
"robbyrussell/oh-my-zsh",166,408,886,10214,0.0269503546099291,0.410728444510056,16,34,368,0.0588235294117647,0,0.588235294117647,0.385304091057181,33,0.212121212121212,3
"robbyrussell/oh-my-zsh",123,402,915,10802,0.144385026737968,0.434148890571079,19,29,175,0.0588235294117647,0,0.676470588235294,0.413273598340338,34,0.147058823529412,1
"robbyrussell/oh-my-zsh",118,270,946,11297,0.037344398340249,0.311700877215866,11,28,139,0.03125,0,0.53125,0.475510712469464,32,0.28125,2
"robbyrussell/oh-my-zsh",128,314,976,11838,0.0987261146496815,0.357713704655746,18,22,171,0,0,0.6,0.432975193775852,30,0.466666666666667,1
"robbyrussell/oh-my-zsh",155,350,1007,12307,0.0687830687830688,0.468186243446967,28,28,42,0.1,0,0.633333333333333,0.409906426591769,30,0.666666666666667,1
"robbyrussell/oh-my-zsh",203,465,1037,12843,0.10671256454389,0.421208929373451,40,29,54,0.0344827586206897,0,0.482758620689655,0.504522597318142,29,0.551724137931034,1
"robbyrussell/oh-my-zsh",146,373,1068,13404,0.0475161987041037,0.422133612260526,18,14,26,0.0666666666666667,0,0.8,0.670333905116806,15,0.666666666666667,0
"robbyrussell/oh-my-zsh",161,765,1099,13874,0.052064631956912,0.378794947759427,37,21,31,0,0,0.260869565217391,0.692797507365123,23,0.608695652173913,1
"robbyrussell/oh-my-zsh",160,340,1129,14320,0.0352422907488987,0.519715676244237,26,30,324,0.0625,0,0.65625,0.43473745413851,32,0.46875,0
"robbyrussell/oh-my-zsh",166,355,1160,14643,0.0281329923273657,0.429237662337185,41,34,35,0.0810810810810811,0,0.648648648648649,0.481914319953169,37,0.756756756756757,6
"robbyrussell/oh-my-zsh",177,392,1190,14906,0.038860103626943,0.48857090619478,31,45,201,0.0612244897959184,0,0.571428571428571,0.335471970211997,48,0.458333333333333,2
"robbyrussell/oh-my-zsh",171,450,1221,15462,0.0556745182012848,0.401336466907067,18,21,376,0.0952380952380952,0,0.761904761904762,0.454193690844953,21,0.380952380952381,0
"robbyrussell/oh-my-zsh",207,384,1252,15701,0.128301886792453,0.369231642417519,33,29,311,0.193548387096774,0,0.645161290322581,0.349708063506783,31,0.354838709677419,4
"robbyrussell/oh-my-zsh",202,360,1280,15846,0.091588785046729,0.343467591405421,32,22,25,0,0,0.681818181818182,0.590196209648423,22,0.909090909090909,1
"robbyrussell/oh-my-zsh",187,369,1311,15982,0.0508021390374332,0.543999175812637,46,53,94,0.158730158730159,0,0.650793650793651,0.368697912051004,63,0.761904761904762,2
"robbyrussell/oh-my-zsh",233,558,1341,16116,0.0827922077922078,0.496759578037369,13,35,327,0.166666666666667,0,0.75,0.309402892013683,35,0.228571428571429,2
"robbyrussell/oh-my-zsh",192,436,1372,16230,0.0484472049689441,0.508060589268356,35,33,161,0.0263157894736842,0,0.815789473684211,0.265797308345732,37,0.72972972972973,2
"robbyrussell/oh-my-zsh",220,399,1402,16320,0.0516129032258065,0.588990457236343,35,34,63,0.0277777777777778,0,0.722222222222222,0.451317440670743,35,0.4,1
"robbyrussell/oh-my-zsh",203,367,1433,16405,0.0535405872193437,0.544180571714031,19,27,54,0.0689655172413793,0,0.517241379310345,0.700341853340012,23,0.391304347826087,2
"robbyrussell/oh-my-zsh",222,411,1464,16471,0.126177024482109,0.448362246112382,31,29,197,0.205882352941176,0,0.705882352941177,0.278303903911063,33,0.393939393939394,3
"robbyrussell/oh-my-zsh",231,471,1494,16538,0.106690777576854,0.42529030880883,25,40,42,0.0465116279069767,0,0.627906976744186,0.437992713697327,41,0.414634146341463,4
"robbyrussell/oh-my-zsh",198,499,1525,16590,0.0987460815047022,0.510709609223548,36,37,213,0.0487804878048781,0,0.48780487804878,0.387118887352278,40,0.75,3
"robbyrussell/oh-my-zsh",245,530,1555,16638,0.0784593437945792,0.612329669918653,28,44,117,0.02,0,0.64,0.352103621523966,45,0.177777777777778,7
"robbyrussell/oh-my-zsh",241,514,1586,16675,0.0364963503649635,0.440721477982676,40,36,190,0,0,0.738095238095238,0.415939921702279,40,0.1,4
"robbyrussell/oh-my-zsh",217,432,1617,16712,0.074424898511502,0.374590322702885,28,39,106,0.0222222222222222,0,0.644444444444444,0.368526541900353,40,0.05,2
"robbyrussell/oh-my-zsh",255,520,1645,16774,0.0647398843930636,0.529525243842965,56,52,375,0.12280701754386,0,0.684210526315789,0.230091245055466,56,0,8
"robbyrussell/oh-my-zsh",249,568,1676,16805,0.0518518518518519,0.465221415913521,13,37,99,0.136363636363636,0,0.704545454545455,0.482207621130356,39,0.0256410256410256,7
"robbyrussell/oh-my-zsh",205,438,1706,17131,0.050880626223092,0.419328292305294,10,34,278,0.0555555555555556,0,0.805555555555556,0.4259597521529,30,0,0
"robbyrussell/oh-my-zsh",212,556,1737,17417,0.0241187384044527,0.356134663955948,11,31,42,0,0,0.575757575757576,0.678988308868759,25,0,3
"robbyrussell/oh-my-zsh",221,476,1767,17939,0.0398230088495575,0.4941922800038,22,38,235,0.025,0,0.7,0.403243980778698,31,0,2
"robbyrussell/oh-my-zsh",212,490,1798,18712,0.00651465798045603,0.387408392263854,26,37,122,0,0,0.575,0.379570987166357,24,0.291666666666667,4
"robbyrussell/oh-my-zsh",213,580,1829,19292,0.00920810313075507,0.493432152023965,13,47,239,0.0192307692307692,0,0.596153846153846,0.29884501142866,46,0.108695652173913,4
"robbyrussell/oh-my-zsh",182,553,1859,19737,0.0778032036613272,0.353340212287214,11,29,37,0.0303030303030303,0,0.848484848484849,0.5066910854915,26,0,1
"robbyrussell/oh-my-zsh",220,924,1890,20305,0.034257748776509,0.391787936355898,18,28,204,0.0666666666666667,0,0.7,0.273228608296188,24,0,4
"robbyrussell/oh-my-zsh",219,490,1920,20987,0.11047619047619,0.437925037854431,26,39,325,0.0681818181818182,0,0.590909090909091,0.312550728944441,42,0,4
"robbyrussell/oh-my-zsh",220,523,1951,21620,0.100603621730382,0.434306357515252,17,30,258,0.0625,0,0.71875,0.378128820836093,28,0,3
"robbyrussell/oh-my-zsh",219,568,1982,22282,0.0133843212237094,0.502558152727897,47,38,477,0,0,0.688888888888889,0.273952317991149,41,0.024390243902439,7
"robbyrussell/oh-my-zsh",207,657,2010,22948,0.0276679841897233,0.568539915717074,10,25,25,0,0,0.692307692307692,0.589934953980928,23,0.0434782608695652,2
"robbyrussell/oh-my-zsh",209,547,2041,23771,0.0953058321479374,0.430296864718108,17,34,346,0.027027027027027,0,0.918918918918919,0.330157580212328,32,0.0625,4
"robbyrussell/oh-my-zsh",201,685,2071,24719,0.0646766169154229,0.32379920544046,36,43,274,0.0816326530612245,0,0.73469387755102,0.313785379296443,48,0.0625,2
"robbyrussell/oh-my-zsh",208,538,2102,25670,0.036480686695279,0.481786258258868,28,59,146,0,0,0.838709677419355,0.33461087507859,51,0.0784313725490196,19
"robbyrussell/oh-my-zsh",159,408,2132,26572,0.0102941176470588,0.547289483929069,13,16,121,0.0588235294117647,0,0.647058823529412,0.362803354955639,13,0.0769230769230769,7
"robbyrussell/oh-my-zsh",146,486,2163,27444,0.00779220779220779,0.54318485190546,22,20,231,0,0,0.5,0.250695559188006,18,0.277777777777778,7
"robbyrussell/oh-my-zsh",138,493,2194,28512,0.00795755968169761,0.640575662203343,16,16,308,0,0,0.476190476190476,0.413516276760078,21,0.333333333333333,17
"robbyrussell/oh-my-zsh",166,467,2224,29531,0.010482180293501,0.539752636004907,31,34,138,0,0.0277777777777778,0.75,0.252123074221131,34,0.176470588235294,8
"robbyrussell/oh-my-zsh",147,461,2255,30766,0.00923076923076923,0.374755547117384,27,32,72,0.0303030303030303,0,0.696969696969697,0.499849895227854,30,0.2,3
"robbyrussell/oh-my-zsh",166,605,2285,31781,0.00385356454720617,0.517079243874641,38,33,62,0,0,0.611111111111111,0.448784104152395,26,0.115384615384615,5
"robbyrussell/oh-my-zsh",154,580,2316,32918,0.0119047619047619,0.597213419469214,13,21,225,0.0476190476190476,0,0.714285714285714,0.261653056283287,17,0.176470588235294,5
"robbyrussell/oh-my-zsh",162,490,2347,34196,0.0245535714285714,0.521901599302811,16,30,200,0.0333333333333333,0,0.566666666666667,0.228928305974679,22,0,6
"robbyrussell/oh-my-zsh",172,626,2376,35314,0.00189393939393939,0.453149903764212,13,23,394,0,0,0.521739130434783,0.196911068537255,15,0.133333333333333,10
"robbyrussell/oh-my-zsh",157,618,2407,36982,0.00748129675810474,0.386928045807236,17,33,181,0,0,0.705882352941177,0.267931758773409,25,0.28,7
"robbyrussell/oh-my-zsh",157,450,2437,38185,0,0.514302384067459,18,24,101,0,0,0.5,0.407271392697478,21,0.285714285714286,6
"robbyrussell/oh-my-zsh",142,591,2468,39439,0,0.581018967866011,9,23,77,0,0,0.652173913043478,0.522031839794253,14,0.285714285714286,7
"robbyrussell/oh-my-zsh",127,512,2498,40599,0.00246305418719212,0.520578485225256,13,17,29,0,0,0.470588235294118,0.646753319800252,16,0.4375,9
"robbyrussell/oh-my-zsh",137,428,2529,42238,0,0.506985031746416,27,26,55,0,0,0.821428571428571,0.528092219298091,22,0.681818181818182,14
"robbyrussell/oh-my-zsh",149,409,2560,43848,0.00472813238770686,0.538950342407442,41,33,183,0,0,0.384615384615385,0.269176942162955,31,0.580645161290323,16
"robbyrussell/oh-my-zsh",183,368,2590,45210,0.00289017341040462,0.611424501944105,40,40,138,0,0,0.525,0.384395738299769,31,0.419354838709677,7
"robbyrussell/oh-my-zsh",157,472,2621,46661,0.0050761421319797,0.496958857879805,15,32,332,0,0,0.424242424242424,0.174007061568083,21,0.476190476190476,3
"robbyrussell/oh-my-zsh",111,516,2651,48154,0.0116618075801749,0.625234850953326,18,20,439,0.05,0,0.6,0.14844259846351,19,0.421052631578947,4
"robbyrussell/oh-my-zsh",145,506,2682,49377,0.0028169014084507,0.461471399568424,11,31,138,0.03125,0,0.6875,0.493145429787787,17,0.235294117647059,10
"robbyrussell/oh-my-zsh",149,613,2713,50729,0.00286532951289398,0.345980278220194,24,39,40,0,0,0.878048780487805,0.583446256067885,27,0.481481481481481,5
"robbyrussell/oh-my-zsh",157,576,2741,52148,0.00862068965517241,0.360854905072461,10,25,88,0.0344827586206897,0,0.551724137931034,0.333019496927047,17,0.294117647058824,4
"robbyrussell/oh-my-zsh",139,559,2772,54041,0.00343642611683849,0.432261220014138,5,12,149,0,0,0.583333333333333,0.395783125220728,7,0.428571428571429,4
"robbyrussell/oh-my-zsh",144,636,2802,55576,0.00645161290322581,0.327665931734988,11,25,305,0.04,0,0.48,0.165412343943406,16,0.4375,4
"robbyrussell/oh-my-zsh",129,411,2833,56919,0,0.34143978362556,11,19,25,0,0,0.85,0.627106394827089,13,0.538461538461538,4
"robbyrussell/oh-my-zsh",134,447,2863,58318,0,0.248236141601981,6,13,67,0,0,0.857142857142857,0.365214600272931,5,0.4,3
"robbyrussell/oh-my-zsh",101,456,2894,59851,0.00392156862745098,0.282878238055782,3,21,32,0.0416666666666667,0,0.625,0.662996393906406,12,0.0833333333333333,3
"robbyrussell/oh-my-zsh",123,644,2925,61527,0,0.3312365352418,4,15,13,0,0,0.5625,0.458892444664932,10,0.3,2
"robbyrussell/oh-my-zsh",140,365,2955,62937,0,0.318715807761393,31,32,38,0.0294117647058824,0,0.352941176470588,0.459520868426831,27,0.814814814814815,3
"robbyrussell/oh-my-zsh",129,333,2986,64448,0,0.62158528490625,20,21,76,0,0,0.565217391304348,0.513768081291487,17,0.588235294117647,13
"robbyrussell/oh-my-zsh",114,695,3016,66087,0.00416666666666667,0.59791014842611,16,23,33,0,0,0.583333333333333,0.676405556619452,19,0.684210526315789,4
"robbyrussell/oh-my-zsh",123,347,3047,67453,0,0.484472394377809,12,23,26,0,0,0.833333333333333,0.602074088514305,14,0.428571428571429,6
"robbyrussell/oh-my-zsh",108,461,3078,69039,0,0.45948641174247,9,17,22,0,0,0.882352941176471,0.610609756891964,12,0.583333333333333,7
"robbyrussell/oh-my-zsh",123,383,3106,70384,0.00285714285714286,0.493710497284047,15,16,107,0,0,0.411764705882353,0.41785206727354,12,0.583333333333333,5
"robbyrussell/oh-my-zsh",114,496,3137,72051,0,0.404758828010576,12,16,17,0,0,0.705882352941177,0.796147267485023,14,0.571428571428571,9
"robbyrussell/oh-my-zsh",123,589,3167,73830,0.00234192037470726,0.45995064010877,23,29,30,0,0,0.580645161290323,0.536703828798561,24,0.625,7
"robbyrussell/oh-my-zsh",116,513,3198,75646,0,0.488313718996174,15,26,26,0,0,0.653846153846154,0.552719902494463,16,0.5,8
"robbyrussell/oh-my-zsh",95,930,3228,77159,0.00338983050847458,0.542511576329498,10,16,49,0,0,0.5625,0.474675011511603,14,0.571428571428571,10
"robbyrussell/oh-my-zsh",101,519,3259,78777,0,0.508914662694492,14,21,192,0,0,0.476190476190476,0.415155709978363,14,0.642857142857143,19
"robbyrussell/oh-my-zsh",99,961,3290,80591,0,0.435680982467733,12,12,54,0,0,0.411764705882353,0.704875515329853,11,0.636363636363636,10
"robbyrussell/oh-my-zsh",154,680,3320,82162,0.010989010989011,0.439185855991036,115,56,330,0.0202020202020202,0,0.242424242424242,0.329601942358826,79,0.860759493670886,12
"robbyrussell/oh-my-zsh",109,769,3351,83748,0,0.544184091384975,10,17,24,0,0,0.705882352941177,0.527589357910165,11,0.545454545454545,9
"robbyrussell/oh-my-zsh",87,1027,3381,85366,0,0.370453692698854,6,9,8,0,0,0.666666666666667,0.554780898750522,6,1,8
"robbyrussell/oh-my-zsh",113,695,3412,86907,0,0.42066358373498,18,26,34,0,0,0.888888888888889,0.511930279304377,15,0.8,6
"robbyrussell/oh-my-zsh",85,567,3443,88566,0,0.511700531300634,14,24,325,0,0,0.458333333333333,0.220376532216797,13,0.692307692307692,13
"robbyrussell/oh-my-zsh",85,563,3471,89927,0,0.323002936750772,18,20,173,0,0,0.583333333333333,0.300116549936045,11,0.727272727272727,12
"robbyrussell/oh-my-zsh",118,1189,3502,91454,0,0.458230997837947,9,31,38,0,0,0.727272727272727,0.54104161776705,19,0.421052631578947,9
"pandas-dev/pandas",19,67,2229,0,0,0.729051004440968,24,17,116,0,0.65,0.85,0.556296379495294,20,0.25,50
"pandas-dev/pandas",34,194,2260,144,0,0.702395565221562,78,29,370,0,0.636363636363636,0.886363636363636,0.521384782046559,41,0.390243902439024,48
"pandas-dev/pandas",47,231,2290,341,0,0.546143368712446,78,27,213,0,0.636363636363636,0.863636363636364,0.565764212214644,43,0.488372093023256,54
"pandas-dev/pandas",34,338,2321,695,0,0.518516024164505,66,24,520,0,0.703703703703704,0.962962962962963,0.535399028677398,27,0.296296296296296,52
"pandas-dev/pandas",45,304,2352,1238,0,0.582236172124551,51,28,161,0,0.75,0.975,0.725890452165545,40,0.15,73
"pandas-dev/pandas",44,390,2380,1545,0,0.611716879258834,71,31,339,0,0.5,0.973684210526316,0.605543948948634,37,0.351351351351351,63
"pandas-dev/pandas",37,416,2411,2002,0,0.632421476090928,108,21,630,0,0.652173913043478,1,0.620639092324133,23,0.347826086956522,60
"pandas-dev/pandas",76,509,2441,2364,0,0.464003274301462,205,62,534,0,0.623376623376623,0.961038961038961,0.444118623181871,70,0.7,72
"pandas-dev/pandas",40,159,2472,2700,0,0.759260860817544,110,24,67,0,0.793103448275862,0.96551724137931,0.861204848628379,29,0.620689655172414,71
"pandas-dev/pandas",55,313,2502,3013,0.00547945205479452,0.554801289592243,182,43,436,0,0.618181818181818,1,0.445018411537725,55,0.709090909090909,76
"pandas-dev/pandas",43,386,2533,3395,0,0.605104034546138,149,30,431,0,0.604166666666667,0.9375,0.620489676644398,48,0.75,56
"pandas-dev/pandas",52,397,2564,3712,0,0.669835158945507,258,39,555,0,0.714285714285714,0.982142857142857,0.561874013656479,55,0.618181818181818,47
"pandas-dev/pandas",52,408,2594,4081,0,0.63402260239039,187,34,124,0,0.588235294117647,0.96078431372549,0.74717535760309,51,0.764705882352941,60
"pandas-dev/pandas",45,402,2625,4570,0.0013986013986014,0.611050969458846,334,33,210,0,0.666666666666667,0.984126984126984,0.638996015014735,62,0.854838709677419,115
"pandas-dev/pandas",48,741,2655,4999,0,0.620957824277156,220,35,678,0,0.603174603174603,0.952380952380952,0.608884496738705,60,0.866666666666667,79
"pandas-dev/pandas",44,470,2686,5440,0,0.628539853942329,212,35,472,0,0.639344262295082,1,0.5979465115231,61,0.737704918032787,92
"pandas-dev/pandas",65,539,2717,5915,0,0.436374026988127,233,47,564,0,0.594202898550725,0.985507246376812,0.416590340176379,68,0.764705882352941,68
"pandas-dev/pandas",203,607,2745,6323,0,0.543637918431632,982,183,698,0,0.301960784313725,0.980392156862745,0.566495306437381,254,0.779527559055118,72
"pandas-dev/pandas",67,343,2776,6915,0.0570776255707763,0.630543736149545,223,43,501,0.0192307692307692,0.557692307692308,0.980769230769231,0.529981422788398,52,0.653846153846154,81
"pandas-dev/pandas",68,526,2806,7347,0.041015625,0.559495768897899,261,50,757,0.0144927536231884,0.681159420289855,0.985507246376812,0.554466884583224,69,0.768115942028985,96
"pandas-dev/pandas",62,569,2837,7842,0.0182648401826484,0.686926202976007,305,47,733,0.0151515151515152,0.621212121212121,0.96969696969697,0.669223054987062,65,0.646153846153846,90
"pandas-dev/pandas",78,593,2867,8272,0.0290620871862616,0.714584752136526,387,46,633,0,0.685714285714286,1,0.608747654707349,70,0.614285714285714,90
"pandas-dev/pandas",69,507,2898,8740,0,0.579835025425914,358,51,807,0,0.680555555555556,0.972222222222222,0.558037508774779,71,0.704225352112676,90
"pandas-dev/pandas",70,664,2929,9281,0.0172786177105832,0.589690406337207,502,51,870,0.0253164556962025,0.670886075949367,0.987341772151899,0.598004080807134,79,0.734177215189873,85
"pandas-dev/pandas",85,730,2959,9694,0.0130331753554502,0.680307248648914,499,66,881,0,0.617021276595745,1,0.653401240968519,93,0.655913978494624,98
"pandas-dev/pandas",89,1109,2990,10187,0,0.60034223214133,626,54,1121,0,0.536842105263158,0.968421052631579,0.714346849047947,94,0.808510638297872,123
"pandas-dev/pandas",74,1040,3020,10779,0.0160771704180064,0.692298665812669,371,45,746,0.0655737704918033,0.60655737704918,0.983606557377049,0.676427645190868,60,0.633333333333333,103
"pandas-dev/pandas",52,635,3051,11275,0.0378548895899054,0.50583506334362,179,35,522,0.0476190476190476,0.619047619047619,0.952380952380952,0.631491120002164,41,0.75609756097561,82
"pandas-dev/pandas",87,410,3082,11705,0.0330434782608696,0.547237934781817,255,61,871,0.0333333333333333,0.622222222222222,0.944444444444444,0.517787671789307,76,0.842105263157895,99
